"latitude_deg","longitude_deg"
44.66669845581055,-69.8938980102539
42.53450012207031,-84.62830352783203
47.985801696777344,-94.68689727783203
32.940537,-90.836683
47.13749777779999,-106.488095
35.739200592,-78.7822036743
41.159999847399995,-101.299003601
39.596801757799994,-75.2334976196
34.775671,-77.392244
35.7555007935,-115.665000916
42.262298584,-73.6961975098
45.530833,-123.085556
36.1152992249,-97.079498291
44.7499008179,-120.200996399
39.87929916379999,-75.2287979126
40.0306619,-75.63021
34.842188,-82.60714
44.993013,-101.24311
29.699687,-95.39069
36.183300018299995,-82.67890167239999
30.553284,-97.605358
29.713072,-99.545642
31.732779,-97.369326
37.006689,-110.794701
38.099083,-106.174389
36.898246,-82.078477
37.706546,-77.201621
44.4011001587,-72.26360321039999
46.0228,-92.895401
47.581795,-117.437131
42.523399353,-88.0167007446
46.95835,-119.63864
39.6536111111,-79.9561111111
33.283933,-98.402861
61.66830063,-149.1880035
31.2311992645,-85.64969635010002
64.960472,-147.601092
36.000633,-93.57025
32.683452,-114.634346
47.158901,-67.931999
34.136516,-118.714685
38.6106987,-122.39099884
40.214984,-104.984423
41.7737007141,-73.1162033081
30.918899536132812,-86.21829986572266
25.960899353027344,-80.13919830322266
26.52018,-81.41031
32.0713996887207,-84.71440124511719
43.13750076293945,-93.06829833984375
45.914101,-114.835999
41.156700134277344,-88.0167007446289
39.641998291015625,-86.50420379638672
39.72589874267578,-89.26399993896484
37.26620101928711,-95.95919799804688
38.187091,-84.93011
37.53575,-84.407303
32.265301,-91.6978
41.749228,-87.935783
31.252148,-92.47569
34.71979,-97.214237
42.691200256347656,-70.91230010986328
39.244232,-76.198661
44.65700149536133,-67.55919647216797
42.236433,-83.276421
47.5175001,-92.2302778
32.32973,-90.16273
45.815368,-111.152163
41.7221984863,-98.3089981079
42.92390060424805,-70.95140075683594
40.713385,-74.03203
36.168415,-79.276908
39.0311,-114.088219
43.551998138427734,-76.09020233154297
44.059531,-123.118951
40.184513,-81.920564
41.28839874267578,-81.96260070800781
45.44428,-117.34722
39.9548,-75.178201
40.30009841918945,-76.85800170898438
40.143075,-77.86221
45.85150146484375,-123.24199676513672
29.809099197387695,-96.26509857177734
30.72209930419922,-97.79139709472656
33.12929916381836,-97.35859680175781
32.128974,-97.404582
37.411098,-105.552002
37.22420120239258,-78.4186019897461
45.013301849365234,-73.08670043945312
47.64820098876953,-117.41400146484375
42.651100158691406,-88.74590301513672
48.702222,-118.0475
35.863631,-101.970944
33.079498,-91.561391
46.303799,-95.439499
60.540256,-150.813827
61.627619,-149.575331
31.388399124145508,-85.97239685058594
35.544498443603516,-92.18489837646484
33.287759,-111.751454
44.907001,-68.805
34.868942,-116.832024
34.15732,-118.2888
37.385754,-103.691482
26.90839958190918,-80.32890319824219
28.641700744628906,-81.88500213623047
27.953527,-82.806222
33.75339889526367,-84.16210174560547
38.43339920043945,-86.69110107421875
41.841400146484375,-91.83429718017578
43.46269989013672,-116.35900115966797
41.5994987487793,-88.86990356445312
40.5463981628418,-91.27429962158203
37.69580078125,-97.37249755859375
29.84606,-90.03216
30.70789909362793,-91.32019805908203
42.69060134887695,-71.60900115966797
39.291401,-76.546303
44.415247,-70.844275
42.251025,-84.391319
39.23059844970703,-94.80439758300781
48.558696,-112.117095
41.431999,-74.391602
34.82749938964844,-78.9302978515625
46.7489013671875,-101.66899871826172
40.68000030517578,-95.86170196533203
42.92839813232422,-70.97309875488281
39.098333,-114.150277
42.836797,-76.437614
41.11479949951172,-80.65699768066406
41.50979995727539,-80.59120178222656
39.734798431396484,-84.3822021484375
36.54169845581055,-94.83360290527344
45.4650993347168,-123.08000183105469
41.995792,-78.288152
40.382733,-76.772533
40.40230178833008,-79.92130279541016
30.90850067138672,-97.11689758300781
30.312700271606445,-95.02690124511719
35.696962,-86.957767
30.860024,-100.201996
30.057919,-95.812489
38.249000549316406,-78.85530090332031
47.68629837036133,-117.197998046875
46.92499923706055,-122.5530014038086
33.445914,-96.57079
33.322933,-97.045019
45.83000183105469,-96.16059875488281
61.695964,-149.954903
31.125200271606445,-85.9791030883789
62.825556,-149.910807
35.194339,-92.802473
44.448001861572266,-68.5697021484375
39.49769973754883,-121.77100372314453
39.26359939575195,-104.427001953125
25.325399398804,-80.274803161621
33.674263,-83.764637
31.555662,-83.27849
39.05870056152344,-86.44609832763672
40.647888,-95.02135
39.01060104370117,-85.64080047607422
39.573699951171875,-85.91390228271484
41.1125984192,-98.0516967773
37.73419952392578,-96.93669891357422
38.08060073852539,-85.69329833984375
32.51825,-91.989093
41.91699981689453,-70.70950317382812
39.608299255371094,-77.0519027709961
43.73830032348633,-70.33920288085938
43.864200592041016,-85.0239028930664
44.05500030517578,-95.90950012207031
38.655553,-93.624458
48.421101,-106.528
40.0168,-77.003899
34.83319854736328,-80.7511978149414
43.17559814453125,-72.06390380859375
40.793666,-73.994863
39.102239,-114.053472
42.66640090942383,-74.76499938964844
34.633399963378906,-99.03369903564453
45.42179870605469,-122.62000274658203
40.998889,-78.125278
18.489403,-67.026333
29.240519,-95.344658
27.721288,-97.51217
30.625381,-97.571425
33.20998,-96.46039
41.716667,-112.447222
36.81959915161133,-78.78309631347656
44.447200775146484,-72.91470336914062
47.651637,-117.424477
44.960084,-106.105925
29.906488,-97.214397
32.542198181152344,-97.3917007446289
46.955501556396484,-93.5969009399414
61.568743,-149.725757
30.243717,-87.754678
61.704295,-149.212506
33.417669,-111.838835
44.0,-69.88710021972656
38.695211,-120.826086
37.858272,-120.552079
36.172031,-119.306181
38.73249816894531,-104.04100036621094
41.895999908447266,-73.09310150146484
34.53179931640625,-96.23310089111328
26.57979965209961,-81.48370361328125
27.363100051879883,-80.77279663085938
27.08449935913086,-81.32869720458984
40.110901,-81.526199
31.425800323486328,-81.28589630126953
32.169936,-81.453836
43.56930160522461,-116.7770004272461
41.645085,-85.426386
41.223056,-85.830556
37.977798461899994,-89.20290374759999
39.034698486328125,-97.58000183105469
37.628414,-87.946994
36.972599029541016,-84.6260986328125
29.952999114990234,-90.18260192871094
41.074423,-88.488693
30.40829,-92.033444
42.29399871826172,-71.49620056152344
39.388411,-76.610815
44.81539,-70.34851
42.734474,-84.536046
47.66939926147461,-93.05439758300781
37.395599,-94.283798
34.661506,-89.869628
47.065679,-108.809624
40.291801,-76.328796
36.06760025024414,-80.4655990600586
47.32310104370117,-102.0979995727539
42.430484,-97.078731
44.0612983704,-71.1358032227
40.76259994506836,-74.30400085449219
35.217541,-82.426
41.368099212646484,-74.50559997558594
41.29169845581055,-80.5636978149414
34.93149948120117,-95.25830078125
35.408087,-98.605477
42.838,-121.11509
41.055358,-75.512039
40.0458984375,-76.28079986572266
41.489498,-71.620598
43.325923,-98.345152
29.97842,-98.258418
35.298914,-86.474357
30.308803,-99.022228
32.85789,-97.744303
41.515701,-115.860001
38.335017,-109.135176
37.55400085449219,-79.74980163574219
30.479253,-96.504031
29.10810089111328,-95.77749633789062
62.969888,-150.75375
61.589361,-149.847333
32.842385,-87.890523
33.27320098876953,-93.23989868164062
31.924848,-110.040007
36.205514,-121.132541
39.113800048828125,-121.05699920654297
36.182556,-119.313572
38.055275,-103.650769
27.2455997467041,-81.41310119628906
28.671100616455078,-82.0873031616211
25.960056,-80.241806
31.120995,-83.67063
48.60580062866211,-93.37079620361328
41.745441,-92.411547
45.10390090942383,-114.8550033569336
38.44729995727539,-86.44499969482422
41.123265,-85.42496
42.26499938964844,-89.07430267333984
38.707000732421875,-95.13829803466797
38.23899841308594,-85.63939666748047
29.126972,-90.206659
42.468101501464844,-88.74320220947266
30.824399948120117,-91.38459777832031
42.304298400878906,-71.50589752197266
39.576412,-79.372047
43.34080123901367,-70.85469818115234
42.708099365234375,-84.56079864501953
37.37839889526367,-93.36329650878906
45.909346,-113.763183
41.83259963989258,-73.8759994506836
35.32929992675781,-79.02999877929688
41.33330154418945,-96.193603515625
40.65370178222656,-74.6865005493164
35.650122,-79.650311
35.979689,-115.150183
41.92890167236328,-74.04889678955078
36.35449981689453,-95.86389923095703
45.587235,-121.163827
40.82699966430664,-77.98809814453125
40.5620002746582,-75.1427001953125
48.84090042114258,-117.28399658203125
33.280768,-97.496703
32.262923,-97.863764
35.94169998168945,-83.94400024414062
29.48240089416504,-103.16500091552734
30.737626,-102.02332
36.97650146484375,-80.493896484375
38.09080123901367,-78.98500061035156
38.868612,-77.008367
47.71039962768555,-117.40699768066406
44.00360107421875,-91.30760192871094
29.433000564575195,-98.49220275878906
44.81660079956055,-93.0155029296875
59.403055,-136.013611
60.491537,-151.235253
64.39214,-146.861823
61.616966,-149.320893
61.725556,-150.678611
62.0359001159668,-150.49400329589844
61.355352,-142.731832
61.80108,-147.945156
59.776005,-150.963285
61.33259963989258,-150.0590057373047
34.68840026855469,-86.58889770507812
30.443899154663086,-87.65689849853516
33.275001525878906,-85.83329772949219
31.430599212646484,-86.94029998779297
34.442141,-85.755793
31.03219985961914,-87.25279998779297
31.127199172973633,-87.07330322265625
34.00830078125,-85.96530151367188
33.46390151977539,-86.77310180664062
34.850546,-87.633513
36.181509,-94.137252
35.18853,-90.30359
36.40929,-94.46005
35.83620071411133,-90.70179748535156
34.48149871826172,-93.03099822998047
33.94884,-93.88024
36.40010070800781,-93.74349975585938
33.481187,-112.03976
33.778166,-113.640625
32.9823,-112.287003
33.865944,-112.603265
33.482963,-112.079301
44.763699,-68.767799
44.117724,-72.826867
39.487801,-94.780502
41.770901,-88.7034
43.575666,-85.284182
41.521999,-89.132599
41.51885,-88.605079
40.63819885253906,-74.97570037841797
34.049778,-118.456257
34.587501525878906,-120.01300048828125
34.6222,-120.065002
33.14310073852539,-116.74500274658203
32.7494444,-116.0161111
35.592797,-120.338058
38.745155,-108.047973
40.2610917,-103.7963389
38.652500152600005,-104.23400116
40.1463012695,-104.887001038
37.490501,-104.143997
39.970843,-105.08741
40.003917,-105.07185
38.0710983276,-102.60900116
39.603099823,-105.091003418
37.11800003049999,-119.913002014
34.5694007874,-117.555999756
32.633457,-116.890565
34.157179,-118.254637
33.6706008911,-117.858001709
34.694584,-118.277106
34.054901,-118.264967
35.591104,-117.631323
33.741100311299995,-117.151000977
37.452178,-120.764758
39.228622,-121.688265
40.181606,-105.124774
40.0332984924,-105.124000549
38.851918,-106.928341
40.5899009705,-105.04599762
38.2193984985,-108.212997437
40.5854988098,-105.040000916
40.2083015442,-105.013000488
37.6582984924,-106.033996582
41.881232,-73.480699
41.484798431396484,-72.7562026977539
41.71699905395508,-72.22589874267578
41.661598205566406,-72.78790283203125
41.50619888305664,-72.9397964477539
41.77450180053711,-72.6989974975586
41.5968017578125,-72.70449829101562
41.188408,-73.1667
41.405297,-73.445165
41.75450134277344,-72.67870330810547
40.7906,-83.829102
44.958035,-84.958859
40.754734,-93.242447
25.81734,-80.340416
27.3039,-81.880403
30.119424,-83.592746
27.075744,-81.071125
28.5727778,-81.6286111
26.39841,-81.414667
29.26757,-81.223331
30.213844,-85.871916
25.960055,-80.240248
30.496400833129883,-86.09380340576172
30.820199966430664,-86.34439849853516
27.907499313354492,-80.48639678955078
30.652099609375,-86.1093978881836
26.707834,-81.175549
27.93805,-82.460367
28.787799835205078,-81.16419982910156
29.602800369262695,-82.98169708251953
30.704999923706055,-85.37830352783203
28.458599090576172,-81.34970092773438
27.806199,-82.141365
28.610300064086914,-81.41940307617188
30.193899154663086,-81.68190002441406
26.393051,-81.02874
43.103199,-78.7033
47.8263,-90.3835
33.356201171875,-84.36710357666016
34.477901458740234,-82.89710235595703
34.377899169921875,-82.9457015991211
33.77009963989258,-85.06079864501953
33.812901,-83.505699
34.45479965209961,-84.28910064697266
33.7333984375,-83.81880187988281
30.88031,-83.414443
32.71390151977539,-84.02749633789062
33.782100677490234,-84.80079650878906
31.66550064086914,-83.44709777832031
34.904701,-85.459702
33.33140182495117,-84.2667007446289
34.561798095703125,-83.7135009765625
33.520301818847656,-82.37249755859375
32.69390106201172,-81.79859924316406
40.4216,-91.706299
39.4767,-87.099701
41.284675,-85.703814
41.316898345947266,-93.09600067138672
42.05830001831055,-94.86830139160156
41.71549987792969,-94.9385986328125
41.027897,-91.063442
40.87220001220703,-93.26270294189453
41.03889846801758,-94.46690368652344
42.22800064086914,-91.7509994506836
40.83340072631836,-91.30010223388672
43.60639953613281,-115.10700225830078
42.64120101928711,-114.6050033569336
44.442901611299995,-113.773002625
43.075801849365234,-115.6729965209961
43.047698974609375,-114.47000122070312
43.0531005859375,-116.46199798583984
45.173791,-113.891423
43.230308,-116.763192
45.775705,-116.180463
46.785278,-116.471131
40.258381,-85.253348
41.457298278808594,-86.12439727783203
40.65950012207031,-86.8572006225586
39.79560089111328,-85.78610229492188
41.324798583984375,-87.47589874267578
39.532612,-86.576729
38.086700439453125,-88.53890228271484
41.86090087890625,-87.8364028930664
38.803056,-88.997778
41.818743,-88.007677
41.221865,-89.947788
41.960636,-88.721781
39.782917,-88.546708
41.871416,-88.723473
41.853699,-88.786513
38.5,-87.59590148925781
40.82780075073242,-85.08609771728516
41.127405,-84.953306
38.329378,-86.033431
37.99322,-87.94855
41.48109817504883,-90.57140350341797
42.093101501464844,-87.85260009765625
41.660089,-89.694443
37.3656005859375,-89.1635971069336
39.936012,-91.398659
41.70840072631836,-89.2029037475586
31.600093,-85.238353
29.618954,-82.508769
38.422373,-83.752604
36.179737,-95.5804
38.63330078125,-95.92530059814453
38.807239,-95.370056
38.450666,-98.797646
37.69279861450195,-97.88639831542969
37.38249969482422,-95.37470245361328
37.515899658203125,-96.9197998046875
38.622798919677734,-84.77890014648438
36.76559829711914,-86.61830139160156
37.56439971923828,-87.08190155029297
36.812346,-86.377427
36.63610076904297,-88.99859619140625
37.490909,-117.188848
37.722114,-117.236363
31.923824,-92.646091
30.003515,-93.401005
30.229400634765625,-90.97339630126953
32.749298095703125,-93.87349700927734
32.86410140991211,-93.98899841308594
29.258868,-89.964541
29.254738,-89.96732
32.252942,-92.718795
30.586299896240234,-90.86150360107422
42.265259,-88.727754
39.094200134277344,-90.31340026855469
40.738899231,-90.38069915770001
39.05500030517578,-90.34210205078125
41.419592,-89.121394
40.1100006104,-88.07839965820001
41.69839859008789,-88.60759735107422
41.657994,-88.621297
29.74970054626465,-90.73580169677734
29.29669952392578,-89.37439727783203
30.303775,-92.130547
30.787700653076172,-92.05039978027344
30.61280059814453,-91.48419952392578
30.28580093383789,-92.94129943847656
32.513603,-91.98657
42.363656,-71.069142
42.54090118408203,-71.76280212402344
41.786224,-71.231437
42.333804,-71.071352
42.05590057373047,-71.05590057373047
42.3651008605957,-71.13259887695312
42.50310134887695,-71.90840148925781
39.1375999451,-76.623298645
39.18730163574219,-75.7927017211914
38.287781,-76.867575
39.26679992675781,-76.18720245361328
39.38119888305664,-77.10579681396484
38.9093017578125,-76.11969757080078
39.24589920043945,-76.67610168457031
38.560846,-76.595979
44.742469,-68.474403
43.839716,-70.462016
44.140301,-84.4375
44.633399963378906,-84.4833984375
46.270198,-87.386496
46.38750076293945,-85.18399810791016
42.042987,-83.35895
44.894115,-84.297818
42.36750030517578,-83.08439636230469
44.79690170288086,-92.98410034179688
46.13330078125,-93.00299835205078
46.677799224853516,-94.2925033569336
46.47719955444336,-94.3031005859375
43.662201,-92.404297
47.89910125732422,-91.87300109863281
45.31330108642578,-93.71759796142578
38.410301208496094,-93.8501968383789
38.54652,-94.096629
37.78670120239258,-90.78009796142578
39.08530044555664,-94.57379913330078
40.133399963378906,-92.1001968383789
38.80329895019531,-90.77629852294922
39.14059829711914,-90.73680114746094
32.474998474121094,-88.61669921875
31.541799545288086,-89.3917007446289
34.347801208496094,-89.51899719238281
30.375999450683594,-89.08619689941406
30.301300048828125,-89.2344970703125
33.695352,-91.163484
33.80070114135742,-89.02729797363281
47.497501373291016,-112.39099884033203
48.1796989440918,-110.10900115966797
46.25080108642578,-114.06700134277344
46.27859878540039,-114.14099884033203
45.633771,-108.848248
48.037607,-114.674478
47.66080093383789,-115.40399932861328
48.486698150634766,-113.99800109863281
48.481172,-114.481659
37.23469924926758,-91.09359741210938
37.246700286865234,-94.17389678955078
38.77692,-90.24151
39.7111,-91.451934
39.6161003112793,-92.86689758300781
38.71969985961914,-93.99440002441406
39.073299407958984,-93.73590087890625
38.875,-94.13970184326172
37.43870162963867,-89.75900268554688
37.337894,-93.164084
44.333900451660156,-92.94329833984375
45.66999816894531,-111.01899719238281
39.291099548339844,-94.44219970703125
39.202301,-75.485497
39.148231,-75.503451
39.012602,-75.533501
46.245356,-97.038174
48.0010986328125,-99.56289672851562
46.75,-103.801003
35.398799896240234,-77.94969940185547
35.204973,-79.458234
35.87519836425781,-76.69969940185547
35.786800384521484,-78.58580017089844
35.91889953613281,-77.78919982910156
36.13130187988281,-77.41889953613281
36.36481,-79.99614
35.755699,-80.735298
36.3307,-78.449699
47.92919921875,-99.40039825439453
46.05500030517578,-99.91709899902344
46.465301513671875,-100.1050033569336
41.849998474121094,-101.94999694824219
42.40719985961914,-101.93199920654297
40.676069,-96.181467
40.097198486328125,-98.95040130615234
40.43330001831055,-98.07060241699219
43.151831,-70.846902
39.3589702498,-74.4346717
39.90729904174805,-74.23490142822266
40.752899169921875,-74.43990325927734
39.966800689697266,-74.79959869384766
40.94070053100586,-74.46150207519531
40.88589859008789,-74.70570373535156
39.31679916381836,-74.63289642333984
40.737818,-74.118655
40.702301025390625,-74.15070343017578
40.477298736572266,-74.40789794921875
42.33399963378906,-78.79090118408203
43.361698150634766,-76.22019958496094
42.9833984375,-74.01619720458984
42.695653,-77.792451
40.726482,-73.552773
42.438421,-76.089272
41.10279,-73.725087
31.823898,-107.629924
33.527901,-108.541001
36.18192,-115.31647
43.692973,-73.978013
43.139198303222656,-73.6531982421875
41.231009,-74.047353
43.31399917602539,-74.93209838867188
41.982698,-73.963206
42.928843,-76.615734
43.026623,-74.177055
42.99729919433594,-74.24539947509766
37.05830001831055,-121.1259994506836
39.944555,-122.170851
41.845699310302734,-123.98500061035156
41.137029,-81.836745
41.44390106201172,-81.32759857177734
39.27920150756836,-84.564697265625
40.085621,-84.228562
39.60060119628906,-84.01969909667969
40.152721,-84.173355
40.18840026855469,-84.256103515625
40.73590087890625,-81.2468032836914
39.359798431396484,-83.4177017211914
41.38209915161133,-82.71610260009766
41.83810043334961,-80.6436996459961
38.894500732421875,-83.1135025024414
34.65700149536133,-97.40170288085938
35.614465,-98.534403
34.66059875488281,-96.25360107421875
35.88890075683594,-97.40029907226562
35.801700592041016,-97.38610076904297
36.25,-99.87539672851562
36.213401794433594,-96.63700103759766
42.338804,-122.86282
42.133201599121094,-123.45099639892578
42.01900100708008,-121.7040023803711
44.61650085449219,-121.26799774169922
42.834,-117.628998
44.854000091552734,-123.26399993896484
42.484563,-122.866435
45.59260177612305,-121.54900360107422
39.83213,-99.568784
39.795243,-76.647678
40.331227,-75.248125
40.11819839477539,-75.40129852294922
40.31679916379999,-77.1247024536
41.747319,-76.760624
40.23759841918945,-76.72470092773438
41.49449920654297,-79.83090209960938
40.63090133666992,-77.85030364990234
41.399909,-75.646682
40.33340072631836,-75.21630096435547
41.441875,-80.15537
40.69940185546875,-79.618896484375
41.07310104370117,-80.07029724121094
40.15869903564453,-75.4634017944336
40.4128990173,-77.24140167239999
41.77920150756836,-79.59839630126953
40.16899871826172,-77.99250030517578
40.128299713134766,-77.63140106201172
41.606394,-79.684181
41.37089920043945,-79.3416976928711
40.49039840698242,-76.7666015625
41.009746,-78.561838
40.87929916381836,-75.19270324707031
39.949501037597656,-76.55329895019531
40.522396,-76.846297
42.132598876953125,-80.08619689941406
40.182734,-74.868028
38.223499,-122.449997
36.581600189208984,-119.65799713134766
38.257702,-122.433998
38.4039,-93.333
31.990699768066406,-93.30740356445312
47.847956,-113.416758
46.238574,-116.23857
45.42499923706055,-100.89199829101562
42.971995,-96.979857
44.91109848022461,-97.11949920654297
45.26940155029297,-103.21700286865234
44.307053,-96.765425
43.806400299072266,-103.63700103759766
43.52432,-101.734714
43.782798767089844,-100.29299926757812
43.82500076293945,-103.63600158691406
29.39501,-94.986355
34.213702,-101.923342
32.49789810180664,-96.27050018310547
29.614700317382812,-95.35489654541016
30.153167,-103.89978
29.39109992980957,-94.76409912109375
29.69300079345703,-101.16200256347656
27.780069,-97.414811
32.80009841918945,-97.16699981689453
31.08099937438965,-96.21520233154297
27.433799743652344,-99.18589782714844
32.20429992675781,-98.66560363769531
30.251801,-98.622498
35.676700592041016,-86.89669799804688
35.2223014831543,-86.22000122070312
35.65589904785156,-84.18550109863281
35.917598724365234,-84.1001968383789
35.991209,-83.927278
35.867729,-86.497907
36.18339920043945,-84.0990982055664
35.92359924316406,-84.09110260009766
35.049198150634766,-85.29049682617188
35.956199645996094,-83.93820190429688
33.098732,-97.272517
30.091673,-96.794078
